date,avg_sentiment
2018-12-14,0.5548139
2018-12-15,0.6223327
2018-12-16,0.63883346
2018-12-17,0.5934107
2018-12-18,0.60372674
2018-12-19,0.50543433
2018-12-20,0.5453572
2018-12-21,0.55074096
2018-12-22,0.61707205
2018-12-23,0.6487294
2018-12-24,0.55469704
2018-12-25,0.57894915
2018-12-26,0.5629142
2018-12-27,0.5574324
2018-12-28,0.5558295
2018-12-29,0.65014523
2018-12-30,0.67113405
2018-12-31,0.5571373
2019-01-01,0.6661819
2019-01-02,0.43491372
2019-01-03,0.46764928
2019-01-04,0.4840031
2019-01-05,0.57494336
2019-01-06,0.589038
2019-01-07,0.54758817
2019-01-08,0.5207567
2019-01-09,0.5120037
2019-01-10,0.5619642
2019-01-11,0.57620996
2019-01-12,0.65724546
2019-01-13,0.6534764
2019-01-14,0.5875619
2019-01-15,0.49674395
2019-01-16,0.4758392
2019-01-17,0.45737138
2019-01-18,0.5143541
2019-01-19,0.45446754
2019-01-20,0.43097645
2019-01-21,0.48053026
2019-01-22,0.54764456
2019-01-23,0.5338688
2019-01-24,0.55002177
2019-01-25,0.50349367
2019-01-26,0.49108005
2019-01-27,0.50619775
2019-01-28,0.52143466
2019-01-29,0.34619746
2019-01-30,0.4049604
2019-01-31,0.5501797
2019-02-01,0.48884583
2019-02-02,0.4512658
2019-02-03,0.49845567
2019-02-04,0.5350669
2019-02-05,0.53073424
2019-02-06,0.56918097
2019-02-07,0.5716715
2019-02-08,0.56889486
2019-02-09,0.4592162
2019-02-10,0.46520293
2019-02-11,0.50643146
2019-02-12,0.5234007
2019-02-13,0.53367573
2019-02-14,0.5483594
2019-02-15,0.5315877
2019-02-16,0.49506602
2019-02-17,0.5163726
2019-02-18,0.47506034
2019-02-19,0.54090977
2019-02-20,0.51751477
2019-02-21,0.52745986
2019-02-22,0.5676881
2019-02-23,0.5732395
2019-02-24,0.60879165
2019-02-25,0.540124
2019-02-26,0.613431
2019-02-27,0.67721087
2019-02-28,0.6039801
2019-03-01,0.58172673
2019-03-02,0.53452027
2019-03-03,0.5350658
2019-03-04,0.5120545
2019-03-05,0.62152934
2019-03-06,0.5576105
2019-03-07,0.5358633
2019-03-08,0.52928185
2019-03-09,0.4852235
2019-03-10,0.512465
2019-03-11,0.4657243
2019-03-12,0.5518358
2019-03-13,0.52969515
2019-03-14,0.5227623
2019-03-15,0.50895953
2019-03-16,0.5768114
2019-03-17,0.51200503
2019-03-18,0.5219119
2019-03-19,0.6026922
2019-03-20,0.58858824
2019-03-21,0.43403545
2019-03-22,0.5284625
2019-03-23,0.6544335
2019-03-24,0.60699016
2019-03-25,0.6033087
2019-03-26,0.5133529
2019-03-27,0.54376465
2019-03-28,0.58050483
2019-03-29,0.57967913
2019-03-30,0.6545535
2019-03-31,0.5017689
2019-04-01,0.508185
2019-04-02,0.500779
2019-04-03,0.5407477
2019-04-04,0.5951354
2019-04-05,0.54378766
2019-04-06,0.66842693
2019-04-07,0.6107513
2019-04-08,0.4719233
2019-04-09,0.47495973
2019-04-10,0.47631824
2019-04-11,0.5165368
2019-04-12,0.5477446
2019-04-13,0.6076423
2019-04-14,0.50447243
2019-04-15,0.46055415
2019-04-16,0.47154
2019-04-17,0.3823614
2019-04-18,0.4829262
2019-04-19,0.68503565
2019-04-20,0.75484324
2019-04-21,0.65068555
2019-04-22,0.589091
2019-04-23,0.607143
2019-04-24,0.5306854
2019-04-25,0.60160327
2019-04-26,0.59231085
2019-04-27,0.6707681
2019-04-28,0.67211044
2019-04-29,0.58842677
2019-04-30,0.43166152
2019-05-01,0.43391344
2019-05-02,0.5268569
2019-05-03,0.56539965
2019-05-04,0.6854022
2019-05-05,0.5860174
2019-05-06,0.6062639
2019-05-07,0.6496779
2019-05-08,0.6174724
2019-05-09,0.6370734
2019-05-10,0.61410135
2019-05-11,0.74306756
2019-05-12,0.6717935
2019-05-13,0.5801596
2019-05-14,0.59646523
2019-05-15,0.61188966
2019-05-16,0.6326819
2019-05-17,0.5979911
2019-05-18,0.7199459
2019-05-19,0.7190478
2019-05-20,0.56491214
2019-05-21,0.6109383
2019-05-22,0.58413756
2019-05-23,0.6158454
2019-05-24,0.6072301
2019-05-25,0.74564487
2019-05-26,0.7199774
2019-05-27,0.7054319
2019-05-28,0.62514263
2019-05-29,0.58737075
2019-05-30,0.5653022
2019-05-31,0.5605108
2019-06-01,0.6427908
2019-06-02,0.69264096
2019-06-03,0.5559277
2019-06-04,0.5307938
2019-06-05,0.5727741
2019-06-06,0.6119892
2019-06-07,0.57820463
2019-06-08,0.61678976
2019-06-09,0.6582415
2019-06-10,0.5410735
2019-06-11,0.5631719
2019-06-12,0.5452106
2019-06-13,0.5898595
2019-06-14,0.544582
2019-06-15,0.64440244
2019-06-16,0.63653517
2019-06-17,0.58714026
2019-06-18,0.5253354
2019-06-19,0.5699057
2019-06-20,0.5707292
2019-06-21,0.55632544
2019-06-22,0.6869557
2019-06-23,0.64654905
2019-06-24,0.6548692
2019-06-25,0.6145262
2019-06-26,0.5227229
2019-06-27,0.55419093
2019-06-28,0.5823156
2019-06-29,0.6819728
2019-06-30,0.6110311
2019-07-01,0.5007733
2019-07-02,0.5947868
2019-07-03,0.59606415
2019-07-04,0.6445764
2019-07-05,0.5850372
2019-07-06,0.6810443
2019-07-07,0.67237747
2019-07-08,0.48073936
2019-07-09,0.50996315
2019-07-10,0.5521547
2019-07-11,0.56192446
2019-07-12,0.59263545
2019-07-13,0.60247993
2019-07-14,0.64313203
2019-07-15,0.5977389
2019-07-16,0.58894473
2019-07-17,0.5238688
2019-07-18,0.52363205
2019-07-19,0.5609319
2019-07-20,0.61130327
2019-07-21,0.5834896
2019-07-22,0.4564266
2019-07-23,0.523269
2019-07-24,0.55862767
2019-07-25,0.5367004
2019-07-26,0.5815173
2019-07-27,0.64723814
2019-07-28,0.6461837
2019-07-29,0.58081245
2019-07-30,0.4030152
2019-07-31,0.4612666
2019-08-01,0.52710664
2019-08-02,0.5080015
2019-08-03,0.5120247
2019-08-04,0.56727475
2019-08-05,0.5626826
2019-08-06,0.60099685
2019-08-07,0.5425611
2019-08-08,0.53393507
2019-08-09,0.6482435
2019-08-10,0.685862
2019-08-11,0.7116258
2019-08-12,0.6129133
2019-08-13,0.49955103
2019-08-14,0.5824108
2019-08-15,0.54392457
2019-08-16,0.5244641
2019-08-17,0.64922535
2019-08-18,0.62916946
2019-08-19,0.51498675
2019-08-20,0.5020625
2019-08-21,0.49357527
2019-08-22,0.49895713
2019-08-23,0.47521666
2019-08-24,0.4728388
2019-08-25,0.49170533
2019-08-26,0.42345652
2019-08-27,0.4666889
2019-08-28,0.46595395
2019-08-29,0.4601993
2019-08-30,0.5156778
2019-08-31,0.52503186
2019-09-01,0.54652303
2019-09-02,0.44652507
2019-09-03,0.48474938
2019-09-04,0.49041378
2019-09-05,0.49296024
2019-09-06,0.49160013
2019-09-07,0.4584096
2019-09-08,0.634049
2019-09-09,0.5266674
2019-09-10,0.5994344
2019-09-11,0.46745136
2019-09-12,0.52795506
2019-09-13,0.46962905
2019-09-14,0.5546775
2019-09-15,0.588823
2019-09-16,0.47178978
2019-09-17,0.5651502
2019-09-18,0.5337032
2019-09-19,0.5846427
2019-09-20,0.5462939
2019-09-21,0.5719975
2019-09-22,0.62317264
2019-09-23,0.4946316
2019-09-24,0.4928427
2019-09-25,0.5472636
2019-09-26,0.5265356
2019-09-27,0.5978864
2019-09-28,0.6358239
2019-09-29,0.5870589
2019-09-30,0.42373592
2019-10-01,0.47509938
2019-10-02,0.5225114
2019-10-03,0.5508679
2019-10-04,0.35300726
2019-10-05,0.54269207
2019-10-06,0.5760757
2019-10-07,0.41270828
2019-10-08,0.535517
2019-10-09,0.44102857
2019-10-10,0.47118816
2019-10-11,0.376227
2019-10-12,0.48887601
2019-10-13,0.537819
2019-10-14,0.43961033
2019-10-15,0.4884077
2019-10-16,0.50187826
2019-10-17,0.49435574
2019-10-18,0.50226885
2019-10-19,0.64191
2019-10-20,0.55155504
2019-10-21,0.38022378
2019-10-22,0.55408484
2019-10-23,0.432721
2019-10-24,0.5095929
2019-10-25,0.46219158
2019-10-26,0.55760026
2019-10-27,0.600889
2019-10-28,0.44332358
2019-10-29,0.660527
2019-10-30,0.40202466
2019-10-31,0.45092446
2019-11-01,0.4640999
2019-11-02,0.555525
2019-11-03,0.5737867
2019-11-04,0.5351573
2019-11-05,0.5480406
2019-11-06,0.5914035
2019-11-07,0.5392998
2019-11-08,0.5731821
2019-11-09,0.5708139
2019-11-10,0.5240914
2019-11-11,0.5411111
2019-11-12,0.5496826
2019-11-13,0.50088936
2019-11-14,0.5335912
2019-11-15,0.49924868
2019-11-16,0.5940927
2019-11-17,0.57838017
2019-11-18,0.5601414
2019-11-19,0.5327171
2019-11-20,0.5414775
2019-11-21,0.58268726
2019-11-22,0.5274505
2019-11-23,0.6730076
2019-11-24,0.6065969
2019-11-25,0.49364582
2019-11-26,0.57269853
2019-11-27,0.5173161
2019-11-28,0.5816559
2019-11-29,0.579142
2019-11-30,0.59832686
2019-12-01,0.5243767
2019-12-02,0.45363188
2019-12-03,0.55858344
2019-12-04,0.5502466
2019-12-05,0.48218432
2019-12-06,0.45000145
2019-12-07,0.535875
2019-12-08,0.5580164
2019-12-09,0.48479664
2019-12-10,0.5132271
2019-12-11,0.5459259
2019-12-12,0.47208655
2019-12-13,0.4720319
2019-12-14,0.56119305
2019-12-15,0.5513362
2019-12-16,0.4912381
2019-12-17,0.41990393
2019-12-18,0.51246023
2019-12-19,0.57933646
2019-12-20,0.5681701
2019-12-21,0.5870808
2019-12-22,0.61928546
2019-12-23,0.45110345
2019-12-24,0.56034523
2019-12-25,0.55780506
2019-12-26,0.4943099
2019-12-27,0.5292947
2019-12-28,0.5528453
2019-12-29,0.5043999
